Date;Company;Stock;Assets to Market Cap;BV Equity to Market Cap;Debt to Equity;Net Income;Oil;Gas;Market;EURUSD;GBPUSD;CNYUSD;JPYUSD;RUBUSD;INRUSD;BRLUSD;T-Bill3M
31.12.2002;5;18,35;2,700977238;0,865363617;117,4865;-371;31,2;4,789;8341,63;1,0492;1,61;0,12081;0,008416;0,0313;0,0209;0,2825;0,03121
30.09.2002;5;22,6267;2,250550164;0,773415016;108,5415;-136;30,45;4,138;7591,93;0,9866;1,5684;0,12081;0,008215;0,03156;0,02067;0,2674;0,02772
28.06.2002;5;27,5;1,882962127;0,672253612;107,1328;149;26,86;3,245;9243,26;0,9915;1,5335;0,12081;0,008363;0,03177;0,02045;0,3549;0,02217
28.03.2002;5;26,4533;2,005806812;0,680121756;115,681;141;26,31;3,283;10403,94;0,8717;1,4259;0,12081;0,007534;0,03204;0,02049;0,4301;0,01705
31.12.2001;5;20,8333;2,770530625;0,884572437;115,4473;54;19,84;2,57;10021,5;0,8895;1,4546;0,12082;0,007595;0,03278;0,02072;0,4328;0,01266
28.09.2001;5;21,1667;2,715018655;0,855823028;114,0249;167;23,43;2,244;8847,56;0,9114;1,4744;0,12081;0,008364;0,03394;0,02089;0,3743;0,00943
29.06.2001;5;26,9333;1,501909515;0,638836881;49,34;357;26,25;3,096;10502,4;0,849;1,4153;0,12082;0,008021;0,0343;0,02126;0,4309;0,00922
30.03.2001;5;26,04;1,471411365;0,615505476;47,6435;337;26,29;5,025;9878,78;0,8767;1,4161;0,1208;0,007916;0,03477;0,02145;0,4651;0,00943
29.12.2000;5;24,3542;1,584550262;0,59887178;52,7942;340;26,8;9,775;10786,85;0,9427;1,493;0,12081;0,008741;0,03551;0,02141;0,5128;0,00851
29.09.2000;5;22,3125;1,529611647;0,597575705;56,4211;257;30,84;5,186;10650,92;0,8828;1,4754;0,12077;0,009247;0,03599;0,02173;0,5423;0,01113
30.06.2000;5;20,5833;1,59635961;0,612656931;62,0305;202;32,5;4,476;10447,9;0,9525;1,5141;0,12079;0,009436;0,03562;0,02238;0,5556;0,01195
31.03.2000;5;21,5417;1,372153094;0,555078112;62,8;224;26,9;2,945;10921,93;0,9555;1,5911;0,12079;0,009728;0,03489;0,02293;0,576;0,01552
31.12.1999;5;18,9167;1,501732868;0,590414471;76,0216;131,095;25,6;2,329;11497,12;1,0062;1,6182;0,12078;0,009755;0,03629;0,02296;0,5559;0,01685
30.09.1999;5;20,4167;1,429140253;0,526874862;82,0431;158;24,51;2,744;10336,96;1,0684;1,6473;0,1208;0,009405;0,03962;0,02292;0,5161;0,01777
30.06.1999;5;19,8333;1,522814739;0,513771003;97,394;77;19,29;2,394;10970,81;1,0351;1,5778;0,12079;0,008258;0,04122;0,02305;0,549;0,01725
31.03.1999;5;16,9583;1,734504314;0,58589629;99,7135;71;16,76;2,013;9786,16;1,0762;1,6112;0,12077;0,008413;0,0402;0,02356;0,5822;0,02371
31.12.1998;5;16,5833;1,753620885;0,588044156;100,3425;-418,261;12,05;1,945;9181,43;1,1736;1,66;0,12078;0,008779;0,04849;0,02353;0,8276;0,03656
30.09.1998;5;19,2292;1,658413842;0,595936522;86,5742;-6,319;16,14;2,433;7842,62;1,1706;1,6989;0,1208;0,007328;0,06285;0,02355;0,8435;0,04286
30.06.1998;5;18,1042;1,574423043;0,633891099;75,4962;-21,719;14,18;2,469;8952,01;1,0851;1,6679;0,12077;0,007206;0,16134;0,02357;0,8647;0,05895
31.03.1998;5;19,4375;1,440455584;0,600291437;68,1932;-12,594;15,61;2,522;8799,8;1,0589;1,6725;0,12078;0,007515;0,16377;0,02532;0,8795;0,06209
31.12.1997;5;18,2917;1,581113733;0,6407851;33,54;-61,424;17,64;2,264;7908,24;1,0909;1,6452;0,12078;0,007658;0,16784;0,02551;0,8961;0,05854
30.09.1997;5;20,5625;1,350597922;0,581738922;61,7846;22,679;21,18;3,082;7945,25;1,1106;1,6156;0,1207;0,008298;0,17061;0,02766;0,9124;0,05871
30.06.1997;5;18,5208;1,441523947;0,648585655;56,7911;41,657;19,8;2,139;7672,79;1,1255;1,6656;0,12061;0,008728;0,17295;0,02793;0,9289;0,05328
31.03.1997;5;17,6667;1,500158171;0,674763038;52,5189;4,588;20,41;1,926;6583,47;1,1654;1,6374;0,12054;0,008078;0,17464;0,02787;0,9439;0,04851
31.12.1996;5;19,2917;1,447536308;0,629191429;56,729;119,848;25,92;2,757;6448,26;1,2716;1,714;0,1205;0,008643;0,18018;0,02789;0,9629;0,04779
30.09.1996;5;17,625;1,483282111;0,650312121;56,4225;97,827;24,38;2,214;5882,16;1,2804;1,5653;0,12045;0,008977;0,18532;0,02795;0,9794;0,04475
28.06.1996;5;17,875;1,408927478;0,622978661;53,8849;376,447;20,92;2,911;5654,62;1,2809;1,5527;0,12016;0,009114;0,19588;0,02849;0,9961;0,04452
31.12.2015;6;22,45;2,975991301;1,374024246;57,6528;-587,132;37,04;2,337;17425,03;1,0862;1,4736;0,154;0,008316;0,0137;0,015102;0,2525;0,04361
30.09.2015;6;24,2;3,033381348;1,448103813;55,4016;-1595,426;45,09;2,524;16284,7;1,1177;1,5128;0,15732;0,008342;0,01529;0,015253;0,2533;0,05078
30.06.2015;6;41,57;2,109641402;1,095351534;41,6958;-73,834;59,47;2,832;17619,51;1,1147;1,5712;0,16108;0,008163;0,01807;0,015722;0,3222;0,0512
31.03.2015;6;46,6;1,828070183;0,989283217;31,8549;-14,441;47,6;2,64;17776,12;1,0731;1,4818;0,16129;0,008324;0,01718;0,016048;0,3128;0,05347
31.12.2014;6;50,52;1,864974282;0,956080149;34,7942;375,238;53,27;2,889;17823,07;1,2098;1,5577;0,16113;0,008355;0,01723;0,015813;0,3773;0,051
30.09.2014;6;56,91;1,76669281;0,831830389;47,9127;245,707;91,16;4,121;17042,9;1,2631;1,6213;0,1629;0,00912;0,02526;0,016151;0,409;0,05167
30.06.2014;6;66,48;1,5141044;0,711472186;45,5011;129,412;105,37;4,461;16826,6;1,3692;1,7106;0,16117;0,009869;0,02942;0,016655;0,4518;0,05322
31.03.2014;6;62,86;1,555948529;0,736175509;41,5009;155,253;101,58;4,371;16457,66;1,3769;1,6662;0,16084;0,009687;0,02852;0,0167;0,4403;0,05171
31.12.2013;6;64,88;1,471457596;0,722365788;34,4684;75,421;98,42;4,23;16576,66;1,3743;1,6557;0,16513;0,009497;0,03039;0,016165;0,4231;0,05032
30.09.2013;6;60,32;1,550794407;0,790691662;29,2103;284,809;102,33;3,56;15129,67;1,3527;1,6186;0,16339;0,01018;0,0309;0,015988;0,4505;0,05157
28.06.2013;6;52,5472;1,654263322;0,802674411;33,5404;402,644;96,56;3,565;14909,6;1,301;1,5213;0,16293;0,010086;0,03046;0,016755;0,4482;0,00295
28.03.2013;6;54,9981;1,458552777;0,750856936;27,4373;360,599;97,23;4,024;14578,54;1,2819;1,5198;0,16101;0,010614;0,03218;0,018357;0,4945;0,00201
31.12.2012;6;51,3908;1,543479332;0,787657787;25,1089;158,687;91,82;3,351;13104,14;1,3193;1,6255;0,16047;0,01153;0,03273;0,018236;0,4876;0,00165
28.09.2012;6;46,3337;1,58997686;0,921674076;12,3183;226,681;92,19;3,32;13437,13;1,286;1,6167;0,15909;0,01283;0,03207;0,018911;0,4932;-0,00015
29.06.2012;6;43,3996;1,535521205;0,952448141;8,5073;295,437;84,96;2,824;12880,09;1,2667;1,5707;0,15735;0,01253;0,03089;0,018055;0,4971;0,00008
30.03.2012;6;48,5602;1,367125113;0,83463686;6,5752;290,071;103,02;2,126;13212,04;1,3343;1,6008;0,15887;0,012068;0,03412;0,019627;0,5474;0,00023
30.12.2011;6;48,1028;1,309313363;0,812955178;6,8299;-113,928;98,83;2,989;12217,56;1,2961;1,5543;0,15872;0,013001;0,03108;0,018822;0,5363;0,00041
30.09.2011;6;38,1095;1,812685846;1,040068722;14,9017;406,114;79,2;3,666;10913,38;1,3387;1,5584;0,15666;0,012983;0,031;0,020427;0,5318;0,00018
30.06.2011;6;56,6636;1,225166095;0,694878256;17,3796;311,613;95,42;4,374;12414,34;1,4502;1,6053;0,15471;0,012413;0,03587;0,022411;0,6397;0,00023
31.03.2011;6;63,3604;1,048076898;0,600733655;11,4219;268,903;106,72;4,389;12319,73;1,4158;1,6028;0,15272;0,012029;0,03523;0,022428;0,6126;0,00033
31.12.2010;6;64,3356;0,990074976;0,5703668;11,4566;174,069;91,38;4,405;11577,51;1,3384;1,5612;0,1515;0,012323;0,03277;0,022365;0,6024;0,00068
30.09.2010;6;53,4361;1,152902387;0,668851144;12,8575;202,832;79,97;3,872;10788,05;1,3634;1,5716;0,14948;0,011973;0,0327;0,022254;0,5928;0,00008
30.06.2010;6;42,7609;1,425529481;0,806764153;16,0303;272,289;75,63;4,616;9774,02;1,2238;1,4945;0,14746;0,011308;0,03199;0,021527;0,554;0,00033
31.03.2010;6;48,4912;1,224030128;0,702044536;16,3004;148,891;83,76;3,869;10856,63;1,351;1,5184;0,14649;0,0107;0,03397;0,022306;0,5625;0,00074
31.12.2009;6;46,7738;1,231492616;0,709181733;18,4211;318,87;79,36;5,572;10428,05;1,4321;1,617;0,14647;0,010753;0,03329;0,021493;0,5738;0,00043
30.09.2009;6;49,6821;1,117091197;0,63241026;21,2888;188,877;70,61;4,841;9712,28;1,464;1,5982;0,1465;0,01115;0,03331;0,020789;0,5659;0,00094
30.06.2009;6;46,8774;1,168266633;0,640378094;23,0704;158,77;69,89;3,835;8447;1,4033;1,6458;0,1464;0,010377;0,0321;0,020875;0,5121;0,00084
31.03.2009;6;38,6359;1,295417871;0,742277724;15,7136;171,104;49,66;3,776;7608,92;1,325;1,4323;0,14634;0,010104;0,02945;0,019712;0,4303;0,00069
31.12.2008;6;38,2734;1,318147394;0,742353775;16,3853;127,368;44,6;5,622;8776,39;1,3971;1,4593;0,14655;0,011021;0,03401;0,02054;0,4321;0,00013
30.09.2008;6;55,3519;0,9683313;0,533611993;16,3987;584,422;100,64;7,438;10850,66;1,4092;1,7805;0,14601;0,009424;0,03899;0,021288;0,525;0,00023
30.06.2008;6;84,6158;0,655051102;0,324893017;25,4381;619,204;140;13,353;11350,01;1,5755;1,9923;0,1459;0,009415;0,04265;0,023202;0,6234;0,00015
31.03.2008;6;70,8857;0,72161827;0,348780907;31,5871;408,992;101,58;10,101;12262,89;1,5788;1,9837;0,14261;0,010031;0,04256;0,02493;0,5682;0,00094
31.12.2007;6;73,2157;0,654589683;0,316429311;30,0199;206,118;95,98;7,483;13264,82;1,4589;1,985;0,13691;0,008948;0,04059;0,025374;0,5634;0,00125
28.09.2007;6;60,3141;0,720555438;0,371029715;30,7579;199,535;81,66;6,87;13895,63;1,4267;2,0473;0,13322;0,00871;0,04024;0,025148;0,5456;0,00158
29.06.2007;6;51,2959;0,766527426;0,411148582;24,3277;250,242;70,68;6,773;13408,62;1,3541;2,0087;0,1313;0,008119;0,03883;0,024564;0,5184;0,00175
30.03.2007;6;46,0834;0,80395247;0,42385575;22,7876;110,634;65,87;7,73;12354,35;1,3354;1,9678;0,12942;0,008487;0,03848;0,022978;0,4857;0,00155
29.12.2006;6;43,8828;0,78455909;0,434534791;20,4458;89,737;61,05;6,299;12463,15;1,3197;1,9588;0,128;0,008399;0,03798;0,022595;0,4676;0,00053
29.09.2006;6;41,035;0,825934532;0,45699547;19,3549;222,775;62,91;5,62;11679,07;1,2674;1,8721;0,12652;0,008462;0,03732;0,021772;0,4598;0,00113
30.06.2006;6;48,2064;0,680430608;0,368519203;22,8838;216,174;73,93;6,104;11150,22;1,2791;1,8483;0,1251;0,008739;0,03725;0,021713;0,462;0,00188
31.03.2006;6;42,994;0,699861541;0,383513613;17,2187;115,983;66,63;7,21;11109,32;1,2118;1,7372;0,12473;0,008491;0,03611;0,022411;0,4618;0,00206
30.12.2005;6;46,5926;0,634360531;0,344745491;17,7424;154,6;61,04;11,225;10717,5;1,1849;1,723;0,1239;0,008494;0,03476;0,022204;0,4277;0,00081
30.09.2005;6;43,0371;0,674780537;0,357955142;19,0618;230,948;66,24;13,921;10568,7;1,2026;1,7643;0,12356;0,008812;0,03503;0,02272;0,4484;0,0091
30.06.2005;6;45,0737;0,607711427;0,315421245;21,0732;347,793;56,5;6,981;10274,97;1,2108;1,7915;0,12077;0,009015;0,03493;0,022973;0,4287;0,01736
31.03.2005;6;42,6013;0,60286617;0,299696234;23,9804;113,153;55,4;7,653;10503,76;1,2964;1,8905;0,12082;0,009333;0,03587;0,022855;0,372;0,01321
31.12.2004;6;34,7136;0,737177415;0,357789026;25,0677;134,48;43,45;6,149;10783,01;1,3554;1,9182;0,12082;0,009744;0,03606;0,022999;0,3769;0,03242
30.09.2004;6;37,4406;0,701705914;0,311908222;43,7574;118,723;49,64;6,795;10080,27;1,2436;1,812;0,12082;0,009087;0,03422;0,021751;0,3496;0,03801
30.06.2004;6;31,801;0,781823181;0,346653923;47,158;349,873;37,05;6,155;10435,48;1,22;1,8204;0,12082;0,009194;0,0344;0,02175;0,3243;0,04807
31.03.2004;6;27,1711;0,835801013;0,35042197;53,7328;98,239;35,76;5,933;10357,7;1,2316;1,8462;0,12081;0,009591;0,0351;0,023;0,3454;0,05033
31.12.2003;6;28,1808;0,785428731;0,325142019;59,3337;58,662;32,52;6,189;10453,92;1,2595;1,7858;0,12082;0,009327;0,0342;0,0219;0,346;0,05011
30.09.2003;6;25,3502;0,855623047;0,351567856;59,0668;68,737;29,2;4,83;9275,06;1,1657;1,6618;0,12081;0,008968;0,0326;0,02185;0,3448;0,04877
30.06.2003;6;22,6965;0,930637553;0,387570216;56,0103;79,686;30,19;5,411;8985,44;1,1512;1,6546;0,1208;0,008348;0,0329;0,0211;0,352;0,04981
31.03.2003;6;19,059;1,046887354;0,42285964;55,6727;87,112;31,04;5,06;7992,13;1,0915;1,5827;0,12081;0,008466;0,0319;0,02105;0,2982;0,04607
31.12.2002;6;18,4895;0,989030266;0,405600465;57,7271;57,637;31,2;4,789;8341,63;1,0492;1,61;0,12081;0,008416;0,0313;0,0209;0,2825;0,04079
30.09.2002;6;17,7063;1,005463871;0,412137396;60,0824;37,408;30,45;4,138;7591,93;0,9866;1,5684;0,12081;0,008215;0,03156;0,02067;0,2674;0,03543
28.06.2002;6;17,7991;0,999665593;0,415744136;54,456;13,929;26,86;3,245;9243,26;0,9915;1,5335;0,12081;0,008363;0,03177;0,02045;0,3549;0,03121
28.03.2002;6;20,7117;0,783269179;0,34282254;47,9709;2,534;26,31;3,283;10403,94;0,8717;1,4259;0,12081;0,007534;0,03204;0,02049;0,4301;0,02772
31.12.2001;6;18,1313;0,855492515;0,393258147;37,9822;28,77;19,84;2,57;10021,5;0,8895;1,4546;0,12082;0,007595;0,03278;0,02072;0,4328;0,02217
28.09.2001;6;15,6114;1,012111357;0,455837735;35,462;41,729;23,43;2,244;8847,56;0,9114;1,4744;0,12081;0,008364;0,03394;0,02089;0,3743;0,01705
29.06.2001;6;15,8789;0,999911642;0,447489282;36,534;162,568;26,25;3,096;10502,4;0,849;1,4153;0,12082;0,008021;0,0343;0,02126;0,4309;0,01266
30.03.2001;6;14,3644;1,042994828;0,433150117;42,9964;97,836;26,29;5,025;9878,78;0,8767;1,4161;0,1208;0,007916;0,03477;0,02145;0,4651;0,00943
29.12.2000;6;13,0392;1,151316746;0,462664072;44,6188;93,228;26,8;9,775;10786,85;0,9427;1,493;0,12081;0,008741;0,03551;0,02141;0,5128;0,00922
29.09.2000;6;13,9831;0,942945981;0,406301361;32,6034;85,589;30,84;5,186;10650,92;0,8828;1,4754;0,12077;0,009247;0,03599;0,02173;0,5423;0,00943
30.06.2000;6;12,8319;0,995016557;0,42250368;35,115;73,045;32,5;4,476;10447,9;0,9525;1,5141;0,12079;0,009436;0,03562;0,02238;0,5556;0,00851
31.03.2000;6;12,4324;0,971641595;0,418428597;36,2048;40,41;26,9;2,945;10921,93;0,9555;1,5911;0,12079;0,009728;0,03489;0,02293;0,576;0,01113
31.12.1999;6;12,3785;0,947225075;0,409477224;37,1969;59,474;25,6;2,329;11497,12;1,0062;1,6182;0,12078;0,009755;0,03629;0,02296;0,5559;0,01195
30.09.1999;6;11,6638;0,971751787;0,414456338;42,3976;51,211;24,51;2,744;10336,96;1,0684;1,6473;0,1208;0,009405;0,03962;0,02292;0,5161;0,01552
30.06.1999;6;10,5311;1,051681036;0,436616704;50,8849;15,72;19,29;2,394;10970,81;1,0351;1,5778;0,12079;0,008258;0,04122;0,02305;0,549;0,01685
31.03.1999;6;8,9535;1,190660949;0,511336685;46,946;-6,698;16,76;2,013;9786,16;1,0762;1,6112;0,12077;0,008413;0,0402;0,02356;0,5822;0,01777
31.12.1998;6;8,8995;1,167313931;0,527580409;34,8981;-61,149;12,05;1,945;9181,43;1,1736;1,66;0,12078;0,008779;0,04849;0,02353;0,8276;0,01725
30.09.1998;6;8,3602;1,297398838;0,610137265;25,9095;9,015;16,14;2,433;7842,62;1,1706;1,6989;0,1208;0,007328;0,06285;0,02355;0,8435;0,02371
30.06.1998;6;10,9356;0,98080761;0,473315774;25,5906;22,199;14,18;2,469;8952,01;1,0851;1,6679;0,12077;0,007206;0,16134;0,02357;0,8647;0,03656
31.03.1998;6;10,8143;0,993845225;0,481945242;24,0853;15,541;15,61;2,522;8799,8;1,0589;1,6725;0,12078;0,007515;0,16377;0,02532;0,8795;0,04286
31.12.1997;6;11,6908;0,920160565;0,443715209;19,8504;31,909;17,64;2,264;7908,24;1,0909;1,6452;0,12078;0,007658;0,16784;0,02551;0,8961;0,05895
30.09.1997;6;12,3245;0,866935884;0,417168925;21,4162;42,325;21,18;3,082;7945,25;1,1106;1,6156;0,1207;0,008298;0,17061;0,02766;0,9124;0,06209
30.06.1997;6;10,5176;0,985284632;0,479598778;23,3704;27,556;19,8;2,139;7672,79;1,1255;1,6656;0,12061;0,008728;0,17295;0,02793;0,9289;0,05854
31.03.1997;6;10,1401;1,023141309;0,488882841;20,8127;30,616;20,41;1,926;6583,47;1,1654;1,6374;0,12054;0,008078;0,17464;0,02787;0,9439;0,05871
31.12.1996;6;10,6525;0,8989108;0,41163066;20,9701;43,5;25,92;2,757;6448,26;1,2716;1,714;0,1205;0,008643;0,18018;0,02789;0,9629;0,05328
30.09.1996;6;9,2401;1,063901979;0,533581162;19,6844;42,305;24,38;2,214;5882,16;1,2804;1,5653;0,12045;0,008977;0,18532;0,02795;0,9794;0,04851
28.06.1996;6;8,6895;1,080005262;0,552462972;18,5839;28,1;20,92;2,911;5654,62;1,2809;1,5527;0,12016;0,009114;0,19588;0,02849;0,9961;0,04779
31.12.2015;7;67,5827;0,841275376;0,471603826;34,2218;-5178;37,04;2,337;17425,03;1,0862;1,4736;0,154;0,008316;0,0137;0,015102;0,2525;0,04475
30.09.2015;7;66,1232;0,99144659;0,591475314;27,883;-2609;45,09;2,524;16284,7;1,1177;1,5128;0,15732;0,008342;0,01529;0,015253;0,2533;0,04452
30.06.2015;7;77,7385;0,915770068;0,5609258;25,0135;176;59,47;2,832;17619,51;1,1147;1,5712;0,16108;0,008163;0,01807;0,015722;0,3222;0,04361
31.03.2015;7;72,9705;0,952138707;0,609280316;20,0181;-218;47,6;2,64;17776,12;1,0731;1,4818;0,16129;0,008324;0,01718;0,016048;0,3128;0,05078
31.12.2014;7;80,5774;0,905671102;0,562778508;19,5601;-3413;53,27;2,889;17823,07;1,2098;1,5577;0,16113;0,008355;0,01723;0,015813;0,3773;0,0512
30.09.2014;7;92,2315;0,959126655;0,59128931;19,1358;1208;91,16;4,121;17042,9;1,2631;1,6213;0,1629;0,00912;0,02526;0,016151;0,409;0,05347
30.06.2014;7;98,4474;0,87851698;0,547559301;15,6007;1431;105,37;4,461;16826,6;1,3692;1,7106;0,16117;0,009869;0,02942;0,016655;0,4518;0,051
31.03.2014;7;91,4065;0,925379584;0,57932569;15,8569;1390;101,58;4,371;16457,66;1,3769;1,6662;0,16084;0,009687;0,02852;0,0167;0,4403;0,05167
31.12.2013;7;91,2243;0,917360141;0,572955431;15,9988;1643;98,42;4,23;16576,66;1,3743;1,6557;0,16513;0,009497;0,03039;0,016165;0,4231;0,05322
30.09.2013;7;89,7279;0,920929252;0,569876119;17,5968;1583;102,33;3,56;15129,67;1,3527;1,6186;0,16339;0,01018;0,0309;0,015988;0,4505;0,05171
28.06.2013;7;85,5935;0,937741003;0,582072039;18,2222;1322;96,56;3,565;14909,6;1,301;1,5213;0,16293;0,010086;0,03046;0,016755;0,4482;0,05032
28.03.2013;7;75,1761;1,04253682;0,648417863;18,6224;1355;97,23;4,024;14578,54;1,2819;1,5198;0,16101;0,010614;0,03218;0,018357;0,4945;0,05157
31.12.2012;7;73,4878;1,040504542;0,648966297;19,0347;336;91,82;3,351;13104,14;1,3193;1,6255;0,16047;0,01153;0,03273;0,018236;0,4876;0,00295
28.09.2012;7;82,5527;0,941205293;0,580485227;18,8318;1375;92,19;3,32;13437,13;1,286;1,6167;0,15909;0,01283;0,03207;0,018911;0,4932;0,00201
29.06.2012;7;82,2745;0,925345503;0,569317155;19,2668;1328;84,96;2,824;12880,09;1,2667;1,5707;0,15735;0,01253;0,03089;0,018055;0,4971;0,00165
30.03.2012;7;91,349;0,797820238;0,501657538;15,1573;1559;103,02;2,126;13212,04;1,3343;1,6008;0,15887;0,012068;0,03412;0,019627;0,5474;-0,00015
30.12.2011;7;89,8813;0,790140473;0,495055036;15,6061;1634;98,83;2,989;12217,56;1,2961;1,5543;0,15872;0,013001;0,03108;0,018822;0,5363;0,00008
30.09.2011;7;68,5861;0,98623626;0,628483553;16,0914;1771;79,2;3,666;10913,38;1,3387;1,5584;0,15666;0,012983;0,031;0,020427;0,5318;0,00023
30.06.2011;7;99,7999;0,645631188;0,415796182;12,0848;1817;95,42;4,374;12414,34;1,4502;1,6053;0,15471;0,012413;0,03587;0,022411;0,6397;0,00041
31.03.2011;7;100,2316;0,636528591;0,396268923;14,1066;1549;106,72;4,389;12319,73;1,4158;1,6028;0,15272;0,012029;0,03523;0,022428;0,6126;0,00018
31.12.2010;7;94,102;0,657576856;0,407398661;15,7339;1212;91,38;4,405;11577,51;1,3384;1,5612;0,1515;0,012323;0,03277;0,022365;0,6024;0,00023
30.09.2010;7;75,1089;0,746603536;0,500491401;7,8885;1191;79,97;3,872;10788,05;1,3634;1,5716;0,14948;0,011973;0,0327;0,022254;0,5928;0,00033
30.06.2010;7;74,0058;0,73819994;0,493292906;8,1619;1063;75,63;4,616;9774,02;1,2238;1,4945;0,14746;0,011308;0,03199;0,021527;0,554;0,00068
31.03.2010;7;81,0946;0,66312877;0,437468952;8,636;1064;83,76;3,869;10856,63;1,351;1,5184;0,14649;0,0107;0,03397;0,022306;0,5625;0,00008
31.12.2009;7;78,0346;0,668287188;0,440583918;9,5888;938;79,36;5,572;10428,05;1,4321;1,617;0,14647;0,010753;0,03329;0,021493;0,5738;0,00033
30.09.2009;7;75,2049;0,663380084;0,448183067;9,8001;927;70,61;4,841;9712,28;1,464;1,5982;0,1465;0,01115;0,03331;0,020789;0,5659;0,00074
30.06.2009;7;63,128;0,784055733;0,522647597;12,4969;682;69,89;3,835;8447;1,4033;1,6458;0,1464;0,010377;0,0321;0,020875;0,5121;0,00043
31.03.2009;7;53,382;0,900494296;0,608953171;9,9749;368;49,66;3,776;7608,92;1,325;1,4323;0,14634;0,010104;0,02945;0,019712;0,4303;0,00094
31.12.2008;7;57,5452;0,854552942;0,562165277;10,0531;443;44,6;5,622;8776,39;1,3971;1,4593;0,14655;0,011021;0,03401;0,02054;0,4321;0,00084
30.09.2008;7;67,5789;0,746444053;0,472659683;6,567;2271;100,64;7,438;10850,66;1,4092;1,7805;0,14601;0,009424;0,03899;0,021288;0,525;0,00069
30.06.2008;7;86,1978;0,564458267;0,343014223;7,0478;2297;140;13,353;11350,01;1,5755;1,9923;0,1459;0,009415;0,04265;0,023202;0,6234;0,00013
31.03.2008;7;70,188;0,640869843;0,399215653;7,529;1846;101,58;10,101;12262,89;1,5788;1,9837;0,14261;0,010031;0,04256;0,02493;0,5682;0,00023
31.12.2007;7;73,8523;0,574438288;0,359552846;7,8222;1452;95,98;7,483;13264,82;1,4589;1,985;0,13691;0,008948;0,04059;0,025374;0,5634;0,00015
28.09.2007;7;61,4685;0,640758422;0,41445329;8,6522;1324;81,66;6,87;13895,63;1,4267;2,0473;0,13322;0,00871;0,04024;0,025148;0,5456;0,00094
29.06.2007;7;55,5211;0,700282053;0,446910223;8,7487;1412;70,68;6,773;13408,62;1,3541;2,0087;0,1313;0,008119;0,03883;0,024564;0,5184;0,00125
30.03.2007;7;47,3004;0,799773994;0,500494153;10,3995;1212;65,87;7,73;12354,35;1,3354;1,9678;0,12942;0,008487;0,03848;0,022978;0,4857;0,00158
29.12.2006;7;46,84;0,790745386;0,477992431;14,2318;930;61,05;6,299;12463,15;1,3197;1,9588;0,128;0,008399;0,03798;0,022595;0,4676;0,00175
29.09.2006;7;46,1493;0,783427205;0,474835819;15,0567;1170;62,91;5,62;11679,07;1,2674;1,8721;0,12652;0,008462;0,03732;0,021772;0,4598;0,00155
30.06.2006;7;49,1853;0,718956207;0,422657566;15,7587;860;73,93;6,104;11150,22;1,2791;1,8483;0,1251;0,008739;0,03725;0,021713;0,462;0,00053
31.03.2006;7;44,4371;0,811510143;0,461275471;19,2755;1231;66,63;7,21;11109,32;1,2118;1,7372;0,12473;0,008491;0,03611;0,022411;0,4618;0,00113
30.12.2005;7;38,3123;0,812796399;0,478562366;18,9891;1152;61,04;11,225;10717,5;1,1849;1,723;0,1239;0,008494;0,03476;0,022204;0,4277;0,00188
30.09.2005;7;40,9742;0,730780237;0,414614488;20,486;1747;66,24;13,921;10568,7;1,2026;1,7643;0,12356;0,008812;0,03503;0,02272;0,4484;0,00206
30.06.2005;7;36,8974;0,779021725;0,425015526;25,7038;1536;56,5;6,981;10274,97;1,2108;1,7915;0,12077;0,009015;0,03493;0,022973;0,4287;0,00081
31.03.2005;7;34,1348;0,785962959;0,408840453;29,0387;846;55,4;7,653;10503,76;1,2964;1,8905;0,12082;0,009333;0,03587;0,022855;0,372;0,0091
31.12.2004;7;27,9908;0,923897052;0,469787679;34,9729;742;43,45;6,149;10783,01;1,3554;1,9182;0,12082;0,009744;0,03606;0,022999;0,3769;0,01736
30.09.2004;7;26,8253;0,922960631;0,458445453;37,8619;758;49,64;6,795;10080,27;1,2436;1,812;0,12082;0,009087;0,03422;0,021751;0,3496;0,01321
30.06.2004;7;23,2185;1,020192233;0,492930308;42,4735;581;37,05;6,155;10435,48;1,22;1,8204;0,12082;0,009194;0,0344;0,02175;0,3243;0,03242
31.03.2004;7;22,0866;1,036182141;0,487892684;45,9779;487;35,76;5,933;10357,7;1,2316;1,8462;0,12081;0,009591;0,0351;0,023;0,3454;0,03801
31.12.2003;7;20,2593;1,111266915;0,504070379;54,2289;382;32,52;6,189;10453,92;1,2595;1,7858;0,12082;0,009327;0,0342;0,0219;0,346;0,04807
30.09.2003;7;16,8971;1,304986765;0,576210693;57,9816;446;29,2;4,83;9275,06;1,1657;1,6618;0,12081;0,008968;0,0326;0,02185;0,3448;0,05033
30.06.2003;7;16,0913;1,337737398;0,574684324;61,6125;374;30,19;5,411;8985,44;1,1512;1,6546;0,1208;0,008348;0,0329;0,0211;0,352;0,05011
31.03.2003;7;14,3695;1,490588059;0,656274143;53,9359;325;31,04;5,06;7992,13;1,0915;1,5827;0,12081;0,008466;0,0319;0,02105;0,2982;0,04877
31.12.2002;7;13,6453;1,539332084;0,661016061;59,1472;322;31,2;4,789;8341,63;1,0492;1,61;0,12081;0,008416;0,0313;0,0209;0,2825;0,04981
30.09.2002;7;13,6117;1,527313467;0,629751565;61,4665;402;30,45;4,138;7591,93;0,9866;1,5684;0,12081;0,008215;0,03156;0,02067;0,2674;0,04607
